1902	15.5	15.001378000000003	15.216848	13.59780400000001
1903	15.4	15.020917000000004	15.229936999999998	13.632456000000005
1904	15.3	15.040455999999999	15.243025999999999	13.667108000000013
1905	15.7	15.059995	15.256115	13.701760000000007
1906	15.3	15.079534000000002	15.269204	13.736412000000001
1907	15.2	15.099073000000004	15.282293000000001	13.77106400000001
1908	15.3	15.118611999999999	15.295381999999998	13.805716000000004
1909	15.2	15.138151	15.308470999999999	13.840368000000012
1910	15.2	15.157690000000002	15.32156	13.875020000000006
1911	15.6	15.177229000000004	15.334649	13.909672
1912	15.3	15.196767999999999	15.347737999999998	13.944324000000009
1913	15.1	15.216307	15.360826999999999	13.978976000000003
1914	16.1	15.235846000000002	15.373916	14.013628000000011
1915	15.8	15.255385000000004	15.387005	14.048280000000005
1916	16.3	15.274923999999999	15.400094000000001	14.082932
1917	14.7	15.294463	15.413182999999998	14.117584000000008
1918	15	15.314002000000002	15.426271999999999	14.152236000000002
1919	15.5	15.333541000000004	15.439361	14.18688800000001
1920	15.9	15.353080000000006	15.45245	14.221540000000005
1921	15.2	15.372619	15.465538999999998	14.256192000000013
1922	15.5	15.392158000000002	15.478627999999999	14.290844000000007
1923	15.5	15.411697000000004	15.491717	14.325496000000001
1924	14.9	15.431236000000006	15.504806	14.36014800000001
1925	15.1	15.450775	15.517895000000001	14.394800000000004
1926	15	15.470314000000002	15.530983999999998	14.429452000000012
1927	15.2	15.489853000000004	15.544073	14.464104000000006
1928	15.7	15.509392000000005	15.557162	14.498756
1929	15.3	15.528931	15.570251	14.533408000000009
1930	16	15.548470000000002	15.583339999999998	14.568060000000003
1931	15.8	15.568009000000004	15.596428999999999	14.602712000000011
1932	15.1	15.587548000000005	15.609518	14.637364000000005
1933	15.6	15.607087	15.622607	14.672016
1934	15.3	15.626626000000002	15.635695999999998	14.706668000000008
1935	15.7	15.646165000000003	15.648784999999998	14.741320000000002
1936	15	15.665704000000005	15.661874	14.77597200000001
1937	16.2	15.685243	15.674963	14.810624000000004
1938	15.6	15.704782000000002	15.688052	14.845276000000013
1939	15.7	15.724321000000003	15.701140999999998	14.879928000000007
1940	15.5	15.743860000000005	15.714229999999999	14.91458
1941	15.9	15.763399	15.727319	14.94923200000001
1942	15.7	15.782938000000001	15.740408	14.983884000000003
1943	15.4	15.802477000000003	15.753496999999998	15.018536000000012
1944	15.5	15.822016000000005	15.766585999999998	15.053188000000006
1945	15.4	15.841555	15.779675	15.08784
1946	16.2	15.861094000000001	15.792764	15.122492000000008
1947	15.1	15.880633000000003	15.805853	15.157144000000002
1948	16.6	15.900172000000005	15.818941999999998	15.19179600000001
1949	15.7	15.919711	15.832030999999999	15.226448000000005
1950	15.9	15.939250000000001	15.84512	15.261100000000013
1951	15.5	15.958789000000003	15.858209	15.295752000000007
1952	15.7	15.978328000000005	15.871297999999998	15.330404000000001
1953	16.1	15.997867	15.884386999999998	15.36505600000001
1954	16.3	16.017406	15.897476	15.399708000000004
1955	16.1	16.036945000000003	15.910565	15.434360000000012
1956	15.5	16.056484000000005	15.923654	15.469012000000006
1957	15.6	16.076023	15.936742999999998	15.503664
1958	16.4	16.095562	15.949831999999999	15.538316000000009
1959	16.7	16.115101000000003	15.962921	15.572968000000003
1960	16.4	16.134640000000005	15.97601	15.607620000000011
1961	16.8	16.154179	15.989098999999998	15.642272000000006
1962	15.7	16.173718	16.002187999999997	15.676924
1963	15.6	16.193257000000003	16.015276999999998	15.711576000000008
1964	16.8	16.212796000000004	16.028366	15.746228000000002
1965	15.4	16.232335	16.041455	15.78088000000001
1966	16.1	16.251874	16.054544	15.815532000000005
1967	16.3	16.271413000000003	16.067633	15.850184000000013
1968	15.8	16.290952000000004	16.080722	15.884836000000007
1969	16.1	16.310491	16.093811000000002	15.919488000000001
1970	15.9	16.33003	16.106899999999996	15.95414000000001
1971	16	16.349569000000002	16.119988999999997	15.988792000000004
1972	16.1	16.369108000000004	16.133077999999998	16.023444000000012
1973	15.9	16.388647	16.146167	16.058096000000006
1974	15.7	16.408186	16.159256	16.092748
1975	16.4	16.427725000000002	16.172345	16.12740000000001
1976	15.7	16.447264000000004	16.185434	16.162052000000003
1977	16.4	16.466803	16.198523	16.19670400000001
1978	16.6	16.486342	16.211612000000002	16.231356000000005
1979	16.6	16.505881000000002	16.224700999999996	16.266008
1980	15.6	16.525420000000004	16.237789999999997	16.300660000000008
1981	15.7	16.544959	16.250878999999998	16.335312000000002
1982	16.4	16.564498	16.263968	16.36996400000001
1983	16.5	16.584037000000002	16.277057	16.404616000000004
1984	16.1	16.603576000000004	16.290146	16.439268000000013
1985	16.7	16.623115000000006	16.303235	16.473920000000007
1986	16	16.642654	16.316324	16.508572
1987	16.5	16.662193000000002	16.329413000000002	16.54322400000001
1988	16.2	16.681732000000004	16.342501999999996	16.577876000000003
1989	16.9	16.701271000000006	16.355590999999997	16.61252800000001
1990	17.5	16.72081	16.368679999999998	16.647180000000006
1991	16.8	16.740349000000002	16.381769	16.681832
1992	16.8	16.759888000000004	16.394858	16.71648400000001
1993	16.2	16.779427000000005	16.407947	16.751136000000002
1994	17.4	16.798966	16.421036	16.78578800000001
1995	16.2	16.818505000000002	16.434125	16.820440000000005
1996	16.5	16.838044000000004	16.447214000000002	16.855092000000013
1997	17	16.857583000000005	16.460302999999996	16.889744000000007
1998	18.2	16.877122	16.473391999999997	16.924396
1999	17	16.896661	16.486480999999998	16.95904800000001
2000	17.1	16.916200000000003	16.49957	16.993700000000004
2001	17.2	16.935739000000005	16.512659	17.028352000000012
